time,input,output,kernel
9.0,6.809323853125154,0.19434067068323477,0.05623929659452613
9.1,7.226892448204173,0.22219390204213318,0.05469188876428697
9.200000000000001,7.631834559838114,0.2531076084897711,0.0531742126205126
9.3,8.019296869223659,0.2872751340944265,0.0516864359243477
9.4,8.384436981793757,0.32488240044641803,0.05022866924068537
9.5,8.72252312709659,0.3661049423597093,0.04880096966055525
9.600000000000001,9.029035864671593,0.41110485265982866,0.04740334436755709
9.700000000000001,9.29976878842229,0.4600276902527088,0.04603575405123135
9.8,9.530925129250665,0.5129994104711121,0.04469811617051535
9.9,9.71920718482356,0.5701233801181125,0.04339030807065242
10.0,9.861895659528097,0.631477541473981,0.042112169957101715
10.100000000000001,9.956916273982666,0.6971117896559935,0.04086350773014478
10.200000000000001,10.002891392713376,0.767045626029961,0.03964409568400318
10.3,9.999174905697867,0.8412661468415612,0.03845367907437181
10.4,9.945869164140174,0.9197264209064203,0.037291976558340274
10.5,9.84382338862337,1.0023443031802983,0.03615868251071817
10.600000000000001,9.694613611364248,1.0890017225004593,0.03505346922080611
10.700000000000001,9.500504854934738,1.1795444719822628,0.03397598897366176
10.8,9.264396858946292,1.2737825197586916,0.03292587601990145
10.9,8.989755216958617,1.3714908462929054,0.03190274843805719
11.0,8.68053025457357,1.4724108027303429,0.030906209893473847
11.100000000000001,8.341066347011306,1.576251973055805,0.029935851297686673
11.200000000000001,7.976004626507095,1.6826945115485392,0.028991252372165318
11.3,7.590182158677744,1.7913919165341827,0.028071983120247595
11.4,7.188530670909028,1.9019741920348439,0.027177605211017083
11.5,6.7759777992791195,2.0140513408928715,0.026307673278803116
11.600000000000001,6.357353593708477,2.1272171265115243,0.025461736141900757
11.700000000000001,5.937304698966797,2.2410530356772247,0.024639337944024065
11.8,5.520218230799195,2.355132372097836,0.023840019221916947
11.9,5.110156913355421,2.4690244093365172,0.02306331790245568
12.0,4.7108065592937445,2.5822985327020787,0.02230877023248295
12.100000000000001,4.32543648044493,2.694528302273602,0.021575911644519292
12.200000000000001,3.9568729366823714,2.8052953734335375,0.020864277561401447
12.3,3.6074852833631983,2.914193216857579,0.020173404142800642
12.4,3.279184080015397,3.0208305866236587,0.01950282897647748
12.5,2.973430087775003,3.124834692694038,0.018852091717033167
12.600000000000001,2.691252819284326,3.2258540422188426,0.01822073467482087
12.700000000000001,2.433277117032625,3.3235609226298353,0.01760830335758596
12.8,2.199756125111116,3.4176535080725388,0.017014346967309045
12.9,1.9906089820479327,3.5078575791143436,0.016438418854633527
13.0,1.8054615926221576,3.593927853643703,0.015880076933166943
13.100000000000001,1.6436889256702005,3.675648934251332,0.015338884055856032
13.200000000000001,1.5044574224542016,3.7528358840055684,0.014814408355546958
13.3,1.386766274681185,3.825334448286735,0.014306223551755705
13.4,1.2894865309302896,3.8930209451549036,0.013813909225589479
13.5,1.2113972035568517,3.955801850555309,0.013337051064677441
13.600000000000001,1.1512177644402586,4.0136131075147485,0.0128752410798889
13.700000000000001,1.1076366278452365,4.066419190380997,0.01242807779553914
13.8,1.079335414364465,4.1142119561626185,0.011995166414707001
13.9,1.06500896533755,4.157009315217649,0.011576118961215017
14.0,1.063381228023717,4.194853753011052,0.011170554399751354
14.100000000000001,1.0732172556081285,4.227810733518486,0.010778098735543746
14.200000000000001,1.0933316619069846,4.255967013208757,0.010398385094928847
14.3,1.1225939388598944,4.27942889250147,0.010031053788095792
14.4,1.1599310871603175,4.29832042927869,0.009675752355220456
14.5,1.2043280291551082,4.312781636532115,0.009332135597146757
14.600000000000001,1.254826271529986,4.322966683643407,0.008999865591713346
14.700000000000001,1.3105212667310604,4.329042118206863,0.008678611696768375
14.8,1.3705588901216808,4.3311851227802896,0.008368050540861129
14.9,1.4341314080409948,4.329581818548505,0.008067866002548038
15.0,1.500473263499096,4.324425625648558,0.007777749179200695
15.100000000000001,1.568856954166278,4.315915687868262,0.0074973983461561165
15.200000000000001,1.6385892241407367,4.304255367610388,0.007226518907003938
15.3,1.7090077388213305,4.2896508154241015,0.006964823335761211
15.4,1.7794783627354636,4.272309617044161,0.00671203111164398
15.5,1.8493931146166043,4.252439519740777,0.006467868647104437
15.600000000000001,1.9181688332405198,4.230247238856571,0.006232069209764229
15.700000000000001,1.9852465520218385,4.205937344674918,0.006004372838837932
15.8,2.0500915503636516,4.179711229205775,0.005784526256605503
15.9,2.1121940252324265,4.151766152068515,0.005572282775459366
16.0,2.1710703072122044,4.122294364373103,0.005367402201019722
16.1,2.226264531062216,4.091482309327331,0.005169650731781396
16.2,2.2773506611631116,4.05950989820626,0.004978800855726545
16.3,2.323934766742472,4.026549860288513,0.004794631244309983
16.400000000000002,2.365657439952509,3.9927671653730705,0.004616926644197776
16.5,2.402196251263878,3.9583185175216222,0.004445477767114579
16.6,2.43326814078436,3.9233519187100194,0.004280081178131723
16.7,2.458631650577185,3.888006301104762,0.0041205391827054865
16.8,2.4780889114343796,3.8524112266961303,0.003966659712753463
16.900000000000002,2.4914873074765556,3.816686653010473,0.0038182562120369612
17.0,2.4987207530495774,3.780942763584388,0.003675147521097879
17.1,2.4997305283423996,3.7452798618096708,0.0035371577619804444
17.2,2.4945056326532447,3.709788326648321,0.0034041162229510396
17.3,2.4830826269973456,3.6745486285723126,0.0032758572434127813
17.400000000000002,2.4655449505112825,3.639631403904881,0.0031522200991964595
17.5,2.44202170761683,3.6050975855327807,0.0030330488883945515
17.6,2.41268593492935,3.5709985877266774,0.0029181924178914697
17.7,2.377752368219116,3.537376542555423,0.0028075040907302464
17.8,2.3374747401658023,3.5042645851157923,0.0027008417944434445
17.900000000000002,2.292142649016933,3.471687184529264,0.0025980677904648025
18.0,2.2420780464249157,3.4396605173886687,0.0024990486047270924
18.1,2.187631399576845,3.4081928800773498,0.002403654919541538
18.2,2.1291775881579724,3.3772851361387604,0.0023117614668446205
18.3,2.0671116006461734,3.346931194651996,0.0022232469228889258
18.400000000000002,2.0018440968959035,3.3171185153746294,0.0021379938044464577
18.5,1.933796904942855,3.2878286362540985,0.0020558883665847236
18.6,1.8633985194842482,3.259037718787245,0.0019768205020686243
18.7,1.7910796676338085,3.2307171066285534,0.001900683642434214
18.8,1.7172690044129093,3.202833892813797,0.0018273746607738342
18.900000000000002,1.6423889961436786,3.1753514909792475,0.0017567937762662292
19.0,1.5668520446005108,3.1482302060180984,0.0016888444604794455
19.1,1.4910568986162722,3.121427799725108,0.0016234333454691803
19.200000000000003,1.4153853930033748,3.0949000471367065,0.0015604701336903316
19.3,1.3401995473209567,3.068601279474573,0.0014998675097349136
19.400000000000002,1.265839049383887,3.0424849098433255,0.0014415410539053547
19.5,1.192619140651143,3.016503938113509,0.0013854091576282867
19.6,1.1208289129278053,2.9906114317352905,0.001331392940710276
19.700000000000003,1.0507300183335777,2.9647609795711496,0.0012794161704337136
19.8,0.9825557873829414,2.938907116202021,0.0012294051824879263
19.900000000000002,0.916510743422746,2.9130057145451755,0.0011812888037278115
20.0,0.8527704956959836,2.8870143450176844,0.0011349982767497227
20.1,0.7914819880378323,2.860892599880832,0.0010904671862718997
20.200000000000003,0.7327640757310548,2.8346023818023927,0.0010476313873046918
20.3,0.6767083993976496,2.8081081560697765,0.0010064289350937528
20.400000000000002,0.6233805220052437,2.7813771662722524,0.000966800016817678
20.5,0.5728212931202927,2.7543796136400154,0.0009286868850199464
20.6,0.5250484034256944,2.727088800577195,0.0008920337927535304
20.700000000000003,0.4800580921996602,2.699481239251208,0.0008567869304153273
20.8,0.4378269708706855,2.6715367263987866,0.0008228943642463387
20.900000000000002,0.39831392685263134,2.6432383857769435,0.000790305976472555
21.0,0.36146207354558174,2.6145726799229316,0.0007589734070606068
21.1,0.3272007145762184,2.5855293930895717,0.0007288499970614263
21.200000000000003,0.2954472929553582,2.556101587390403,0.0006998907335145619
21.3,0.2661092987570685,2.526285534322713,0.0006720521958851521
21.400000000000002,0.23908611208164623,2.4960806239360913,0.0006452925040051412
21.5,0.21427076136456571,2.465489253980601,0.0006195712674899208
21.6,0.1915515804513308,2.4345167014033624,0.0005948495366012571
21.700000000000003,0.17081375119693853,2.403170978567148,0.0005710897545271745
21.8,0.15194072159909122,2.371462676541473,0.000548255711049268
21.900000000000002,0.13481549257657402,2.3394047977683154,0.0005263124975678489
22.0,0.11932176940791997,2.3070125803333315,0.000505226463455298
22.1,0.10534497651035273,2.2743033159822947,0.00048496517370798833
22.200000000000003,0.09277313663476483,2.2412961639141527,0.00046549736786726507
22.3,0.08149761765838262,2.2080119622595826,0.00044679292018003525
22.400000000000002,0.07141375196137657,2.1744730390199742,0.00042882280096971913
22.5,0.06242133487376175,2.140703024099252,0.00041155903918850713
22.6,0.05442500987887102,2.106726663912517,0.0003949746861220841
22.700000000000003,0.047334549170347476,2.072569639903539,0.0003790437802182861
22.8,0.041065038797213904,2.0382583921501762,0.0003637413130114177
22.900000000000002,0.03553697801684237,2.003819949084709,0.0003490431961143036
23.0,0.03067630263244564,1.969281764207009,0.0003349262292505003
23.1,0.026414342046234305,1.9346715605237845,0.000321368069299436
23.200000000000003,0.022687719539128782,1.9000171833085275,0.00030834720032767393
23.3,0.01943820492074196,1.865346461645222,0.00029584290457986337
23.400000000000002,0.01661252820685344,1.8306870790953813,0.00028383523440338616
23.5,0.01416216240231352,1.7960664537133308,0.0002723049850811325
23.6,0.012043082820265432,1.7615116275292122,0.00026123366854727476
23.700000000000003,0.010215509676837884,1.7270491655234215,0.00025060348796137683
23.8,0.008643639984805995,1.692705064030191,0.0002403973131166204
23.900000000000002,0.007295374048502322,1.6585046684316982,0.00023059865665840722
24.0,0.006142041151223214,1.6244725999374166,0.0002211916510900671
24.1,0.00515812833869681,1.5906326911859736,0.00021216102654286674
24.200000000000003,0.004321015548502363,1.5570079303583484,0.00020349208928800879
24.3,0.003610719723873588,1.5236204134511835,0.00019517070096877208
24.400000000000002,0.0030096499870704944,1.4904913043269428,0.00018718325853143693
24.5,0.0025023754363917,1.4576408021329428,0.00017951667483411487
24.6,0.002075406674037138,1.4250881156633668,0.00017215835991307333
24.700000000000003,0.0017169917699557766,1.3928514442266255,0.00016509620288663625
24.8,0.0014169270187166171,1.3609479645741978,0.00015831855447719827
24.900000000000002,0.001166382550430939,1.3293938234458027,0.00015181421013237407
25.0,0.0009577426100634606,1.2982041352887759,0.00014557239372676328
25.1,0.0007844601186888739,1.2673929847162928,0.00013958274182627239
25.200000000000003,0.0006409249715138535,1.2369734332790525,0.00013383528849739918
25.3,0.000522345406648076,1.206957530137649,0.0001283204506443257
25.400000000000002,0.00042464169140352446,1.1773563262377111,0.0001230290138571212
25.5,0.0003443513150609849,1.1481798916064474,0.00011795211875479258
25.6,0.0002785448444073717,1.119437335407141,0.00011308124780734884
25.700000000000003,0.00022475158694987564,1.0911368284070617,0.00010840821262148237
25.8,0.00018089421283895582,1.0632856275337819,0.00010392514167487881
25.900000000000002,0.00014523150676855654,1.0358901022148057,9.962446848458756e-05
26.0,0.00011630845238151875,1.0089557622154588,9.549892019528908e-05
26.1,9.29128912458958e-05,0.9824872867098995,9.154150657368836e-05
26.200000000000003,7.403804388244383e-05,0.9564885543397686,8.774550939566257e-05
26.3,5.885022954937977e-05,0.9309626740342,8.410447221316578e-05
26.400000000000002,4.6661172783801175e-05,0.9059120163835641,8.061219048827409e-05
26.5,3.6904336616230005e-05,0.8813382453773043,7.726270208212144e-05
26.6,2.911477374803322e-05,0.8572423503334718,7.405027808683207e-05
26.700000000000003,2.2912036892274477e-05,0.8336246778640082,7.096941398891417e-05
26.8,1.798573722868766e-05,0.8104849637354552,6.801482115291638e-05
26.900000000000002,1.4083385007259584e-05,0.7878223644994918,6.518141861449016e-05
27.0,1.1000188411276423e-05,0.7656354887815965,6.246432517232821e-05
27.1,8.570525657126252e-06,0.7439224281291184,5.985885176876743e-05
27.200000000000003,6.660840876284666e-06,0.7226807873321681,5.7360494149162927e-05
27.3,5.163746598229515e-06,0.7019077141420244,5.496492579043973e-05
27.400000000000002,3.9931447070857625e-06,0.6815999283221977,5.2667991089530366e-05
27.5,3.0802037096122866e-06,0.6617537499769409,5.046569880269688e-05
27.6,2.37005319714894e-06,0.6423651271108719,4.835421572701511e-05
27.700000000000003,1.8190767053551547e-06,0.6234296623815212,4.6329860615580614e-05
27.8,1.3927019848857578e-06,0.6049426390140453,4.438909831825846e-05
27.900000000000002,1.0636032126754534e-06,0.5868990458541389,4.252853414006402e-05
28.0,8.102431166124996e-07,0.5692936015413167,4.074490840951566e-05
28.1,6.156945703798073e-07,0.5521207777903079,3.903509124954567e-05
28.200000000000003,4.666911453736521e-07,0.5353748217733101,3.7396077543799655e-05
28.3,3.528645762351715e-07,0.5190497776003541,3.582498209138554e-05
28.400000000000002,2.6613428527689967e-07,0.5031395068990496,3.431903494336234e-05
28.5,2.0022018379009873e-07,0.48763770849854704,3.2875576914480475e-05
28.6,1.5025507450643988e-07,0.47253793722572485,3.149205526389738e-05
28.700000000000003,1.1247725385711695e-07,0.45783362182438836,3.0166019538804313e-05
28.8,8.398747494530667e-08,0.4435180820107033,2.8895117575099285e-05
28.900000000000002,6.25573881971231e-08,0.42958454468018925,2.76770916494396e-05
29.0,4.647901931587451e-08,0.41602615928342906,2.6509774777197978e-05
29.1,3.4446854254793635e-08,0.402836012389185,2.539108715102986e-05
29.200000000000003,2.546574833215117e-08,0.3900071414549183,2.4319032714941008e-05
29.3,1.8779221387667207e-08,0.3775325478257867,2.3291695868916598e-05
29.400000000000002,1.3813794300916681e-08,0.36540520898406487,2.230723829934295e-05
29.5,1.0135907799101228e-08,0.35361809007162615,2.1363895930616597e-05
29.6,7.4186790317546965e-09,0.3421641547086423,2.0459975993492705e-05
29.700000000000003,5.4163257514422505e-09,0.33103637513203665,1.959385420588032e-05
29.8,3.94454789853313e-09,0.32022774167746015,1.8763972061938893e-05
29.900000000000002,2.8655233775760564e-09,0.3097312716286818,1.7968834225475816e-05
30.0,2.0764665599872647e-09,0.29954001745829323,1.7207006023784183e-05
30.1,1.5009291453868622e-09,0.2896470744835439,1.6477111038194185e-05
30.200000000000003,1.082205418630632e-09,0.28004558796095497,1.577782878774383e-05
30.3,7.783474037649408e-10,0.270728759643116,1.510789250249987e-05
30.400000000000002,5.584078590507876e-10,0.2616898538207584,1.4466086983183175e-05
30.5,3.9961688164749446e-10,0.25292220287283934,1.3851246543871432e-05
30.6,2.8526625120436797e-10,0.24441921234695074,1.3262253034665687e-05
30.700000000000003,2.0312867100901727e-10,0.2361743655919158,1.2698033941319749e-05
30.8,1.4428006293665291e-10,0.22818122796394202,1.2157560558937119e-05
30.900000000000002,1.0222466190804458e-10,0.22043345062718128,1.163984623694493e-05
31.0,7.224691488884835e-11,0.21292477396900067,1.11439446926544e-05
31.1,5.0932758002961605e-11,0.20564903064970308,1.0668948390813628e-05
31.200000000000003,3.581701138559731e-11,0.1986001483058587,1.0213986986653283e-05
31.3,2.51244035195116e-11,0.19177215192581618,9.778225830015173e-06
31.400000000000002,1.7579901552101755e-11,0.18515916591536144,9.360864528241852e-06
31.5,1.2270192642855744e-11,0.17875541587089297,8.961135565589812e-06
31.6,8.54280685700747e-12,0.17255523007687323,8.578302977009922e-06
31.700000000000003,5.932859419056287e-12,0.1665530407437118,8.211661074218407e-06
31.8,4.109999713967298e-12,0.1607433850016349,7.860533222056976e-06
31.900000000000002,2.840101030273877e-12,0.1551209056654975,7.524270663214708e-06
32.0,1.957672548240045e-12,0.1496803517849044,7.202251389455209e-06
32.1,1.3460480903315259e-12,0.1444165789934234,6.893879057560677e-06
32.2,9.231990849327117e-13,0.1393245496700998,6.5985819482712114e-06
32.300000000000004,6.316033404450915e-13,0.13439933292592024,6.315811966560894e-06
32.4,4.3103023475887957e-13,0.1296361044273203,6.04504368165424e-06
32.5,2.934170290938554e-13,0.12503014606829213,5.785773405245583e-06
32.6,1.9924028750834838e-13,0.12057684550212218,5.537518306441846e-06
32.7,1.349532251319258e-13,0.11627169554327486,5.299815562003637e-06
32.800000000000004,9.11808506930629e-14,0.11211029344944075,5.072221540513683e-06
32.9,6.145231887285111e-14,0.10808834009328157,4.854311019152654e-06
33.0,4.131304203529051e-14,0.10420163903293422,4.645676431811974e-06
33.1,2.7704501376637586e-14,0.10044609548988254,4.4459271473214545e-06
33.2,1.853223357277463e-14,0.09681771524235999,4.254688776615041e-06
33.300000000000004,1.2365721357088009e-14,0.09331260344202727,4.0716025077030085e-06
33.4,8.230484677931289e-15,0.08992696336125039,3.896324467361495e-06
33.5,5.464439590803845e-15,0.08665709507791414,3.728525108491506e-06
33.6,3.61892940599313e-15,0.0834993941043205,3.5678886221396387e-06
33.7,2.3907207859667977e-15,0.08045034996635596,3.4141123732106553e-06
33.800000000000004,1.5754037225835114e-15,0.07750654473875762,3.2669063589394336e-06
33.9,1.0355453932168822e-15,0.07466465154196925,3.125992689225193e-06
34.0,6.789857791634526e-16,0.07192143300575311,2.9911050879651898e-06
34.1,4.4408538398284485e-16,0.06927373970441163,2.86198841455835e-06
34.2,2.897253823380571e-16,0.06671850856817395,2.738398204780758e-06
34.300000000000004,1.8854754129393295e-16,0.06425276127501746,2.6201002302659598e-06
34.4,1.2239663161465284e-16,0.06187360262692047,2.5068700758523325e-06
34.5,7.925603148107238e-17,0.05957821891428211,2.398492734088245e-06
34.6,5.11928658538414e-17,0.057363876271995906,2.2947622162132623e-06
34.7,3.2983810501092046e-17,0.055227919030426786,2.195481178959715e-06
34.800000000000004,2.1198565554773433e-17,0.0531677680643145,2.10046056654464e-06
34.9,1.359021683536729e-17,0.0511809191424117,2.00951926724635e-06
35.0,8.690816124338433e-18,0.04926494128045992,1.9224837839834277e-06
35.1,5.543818464639417e-18,0.04741747509991198,1.8391879183367044e-06
35.2,3.52753802242159e-18,0.04563623119462476,1.7594724674763402e-06
35.300000000000004,2.2389720408742866e-18,0.04391898850757099,1.6831849334773305e-06
35.4,1.4175549437309806e-18,0.04226359271945234,1.6101792445267939e-06
35.5,8.95252196631382e-19,0.04066795465093867,1.5403154875458366e-06
35.6,5.639818833112361e-19,0.039130048680109476,1.4734596517675626e-06
35.7,3.5440445736264887e-19,0.037647911176532496,1.4094833828306031e-06
35.800000000000004,2.2215058495392103e-19,0.03621963895328145,1.3482637469650004e-06
35.9,1.389024834754822e-19,0.03484338773806929,1.289683004863814e-06
36.0,8.663369224565808e-20,0.033517370664554694,1.2336283948498415e-06
36.1,5.389865168744755e-20,0.032239856784768206,1.179991924962283e-06
36.2,3.344900797532633e-20,0.03100916960349915,1.1286701736028808e-06
36.300000000000004,2.070631644220022e-20,0.029823685635385722,1.0795640983954054e-06
36.4,1.2786059329509369e-20,0.028681832985358043,1.0325788529259927e-06
36.5,7.875621712334728e-21,0.027582089952996682,9.876236110449949e-07
36.6,4.838906647149754e-21,0.026522983661287816,9.446113984237325e-07
36.7,2.9656773725420546e-21,0.025503088710179644,9.034589310715917e-07
36.800000000000004,1.813071066316754e-21,0.024521025855273396,8.640864605307255e-07
36.9,1.1056559689107109e-21,0.02357546071191548,8.264176254767996e-07
37.0,6.725730576652728e-22,0.022665102484895373,7.9037930946504e-07
37.1,4.0810618919519125e-22,0.021788702723895645,7.559015045712912e-07
37.2,2.4701376772264074e-22,0.02094505410478698,7.229171806876825e-07
37.300000000000004,1.4913631321429543e-22,0.020132989236810915,6.913621602422051e-07
37.4,8.981728213427776e-23,0.019351379495646734,6.611749981206707e-07
37.5,5.395735837207445e-23,0.018599133882316172,6.322968665783972e-07
37.6,3.2333723006465886e-23,0.01787519790784002,6.04671444937533e-07
37.7,1.9327470157651494e-23,0.017178552503524253,5.782448138740446e-07
37.800000000000004,1.152414125767927e-23,0.016508212956719854,5.529653541063355e-07
37.9,6.854194094708253e-24,0.015863227871869817,5.287836493049877e-07
38.0,4.0664785677756314e-24,0.015242678156628706,5.056523930503719e-07
38.1,2.4065497310320645e-24,0.014645676032814593,4.835262996719012e-07
38.2,1.4206446415327228e-24,0.014071364071929904,4.6236201880933234e-07
38.300000000000004,8.365469847899e-25,0.013518914254966766,4.4211805354302813e-07
38.400000000000006,4.9137095604090115e-25,0.012987527056193363,4.227546819462394e-07
38.5,2.8790081270629395e-25,0.012476430550600876,4.0423388191842407e-07
38.6,1.6826374972179647e-25,0.011984879544675395,3.8651925916431376e-07
38.7,9.809627102041039e-26,0.01151215473014576,3.6957597818894544e-07
38.800000000000004,5.704645982548856e-26,0.011057561860346406,3.5337069618410116e-07
38.900000000000006,3.309170633726495e-26,0.010620430948824054,3.378714996866879e-07
39.0,1.914802072378124e-26,0.010200115489808106,3.2304784389442876e-07
39.1,1.1052050987745866e-26,0.009795991700157153,3.0887049452889095e-07
39.2,6.363208219265026e-27,0.009407457782387491,2.953114721403773e-07
39.300000000000004,3.654463706924715e-27,0.009033933208384604,2.8234399875346595e-07
39.400000000000006,2.093560113651505e-27,0.008674858023394284,2.699424467561461e-07
39.5,1.196358891665485e-27,0.008329692169887019,2.580822899394375e-07
39.6,6.819488348442366e-28,0.007997914830887213,2.4674005659818344e-07
39.7,3.87754070394664e-28,0.007679023792357311,2.358932846073775e-07
39.800000000000004,2.199253050364505e-28,0.007372534824226631,2.2552047839185442e-07
39.900000000000006,1.2442518764075328e-28,0.007077981079654735,2.1560106771057107e-07
40.0,7.021916640458022e-29,0.006794912512120211,2.0611536817991501e-07
40.1,3.952913386099316e-29,0.006522895309927307,1.9704454346357495e-07
40.2,2.2196944245536487e-29,0.006261511347724891,1.883705690594987e-07
